PhraseId,Sentiment
157728,somewhat positive
157729,somewhat positive
157730,neuteral
157731,neuteral
157732,neuteral
157733,neuteral
157734,neuteral
157735,neuteral
157736,neuteral
157737,neuteral
157738,neuteral
157739,neuteral
157740,neuteral
157741,neuteral
157742,positive
157743,positive
157744,positive
157745,neuteral
157746,positive
157747,positive
157748,somewhat positive
157749,neuteral
157750,neuteral
157751,neuteral
157752,neuteral
157753,neuteral
157754,neuteral
157755,positive
157756,neuteral
157757,neuteral
157758,neuteral
157759,neuteral
157760,neuteral
157761,neuteral
157762,neuteral
157763,neuteral
157764,neuteral
157765,positive
157766,positive
157767,somewhat positive
157768,somewhat positive
157769,somewhat positive
157770,somewhat positive
157771,somewhat positive
157772,somewhat positive
157773,neuteral
157774,neuteral
157775,neuteral
157776,neuteral
157777,neuteral
157778,positive
157779,neuteral
157780,positive
157781,positive
157782,somewhat positive
157783,somewhat positive
157784,somewhat positive
157785,somewhat positive
157786,neuteral
157787,neuteral
157788,neuteral
157789,neuteral
157790,neuteral
157791,neuteral
157792,neuteral
157793,neuteral
157794,neuteral
157795,somewhat positive
157796,somewhat positive
157797,neuteral
157798,neuteral
157799,neuteral
157800,neuteral
157801,neuteral
157802,neuteral
157803,neuteral
157804,neuteral
157805,neuteral
157806,somewhat positive
157807,somewhat positive
157808,neuteral
157809,neuteral
157810,somewhat positive
157811,neuteral
157812,somewhat positive
157813,somewhat positive
157814,somewhat positive
157815,somewhat positive
157816,somewhat positive
157817,neuteral
157818,somewhat positive
157819,somewhat positive
157820,neuteral
157821,neuteral
157822,neuteral
157823,neuteral
157824,neuteral
157825,neuteral
157826,neuteral
157827,neuteral
157828,neuteral
157829,neuteral
157830,neuteral
157831,neuteral
157832,neuteral
157833,neuteral
157834,neuteral
157835,neuteral
157836,neuteral
157837,neuteral
157838,neuteral
157839,neuteral
157840,neuteral
157841,neuteral
157842,neuteral
157843,neuteral
157844,neuteral
157845,neuteral
157846,neuteral
157847,neuteral
157848,neuteral
157849,neuteral
157850,neuteral
157851,neuteral
157852,neuteral
157853,neuteral
157854,neuteral
157855,neuteral
157856,neuteral
157857,neuteral
157858,neuteral
157859,neuteral
157860,neuteral
157861,neuteral
157862,neuteral
157863,neuteral
157864,neuteral
157865,neuteral
157866,neuteral
157867,somewhat positive
157868,somewhat positive
157869,somewhat positive
157870,somewhat positive
157871,neuteral
157872,neuteral
157873,neuteral
157874,neuteral
157875,neuteral
157876,neuteral
157877,neuteral
157878,neuteral
157879,positive
157880,neuteral
157881,neuteral
157882,neuteral
157883,neuteral
157884,neuteral
157885,neuteral
157886,neuteral
157887,neuteral
157888,neuteral
157889,neuteral
157890,neuteral
157891,neuteral
157892,neuteral
157893,positive
157894,positive
157895,positive
157896,positive
157897,positive
157898,positive
157899,somewhat positive
157900,somewhat positive
157901,somewhat positive
157902,somewhat positive
157903,somewhat positive
157904,somewhat positive
157905,neuteral
157906,somewhat positive
157907,somewhat positive
157908,somewhat positive
157909,somewhat positive
157910,neuteral
157911,somewhat positive
157912,somewhat positive
157913,somewhat positive
157914,somewhat positive
157915,neuteral
157916,neuteral
157917,somewhat positive
157918,somewhat positive
157919,somewhat positive
157920,somewhat positive
157921,somewhat positive
157922,neuteral
157923,neuteral
157924,neuteral
157925,neuteral
157926,neuteral
157927,somewhat positive
157928,somewhat positive
157929,somewhat positive
157930,neuteral
157931,somewhat positive
157932,neuteral
157933,neuteral
157934,neuteral
157935,negative
157936,negative
157937,negative
157938,negative
157939,neuteral
157940,neuteral
157941,negative
157942,negative
157943,somewhat positive
157944,somewhat positive
157945,somewhat positive
157946,neuteral
157947,neuteral
157948,neuteral
157949,neuteral
157950,neuteral
157951,neuteral
157952,neuteral
157953,neuteral
157954,somewhat positive
157955,neuteral
157956,neuteral
157957,neuteral
157958,somewhat positive
157959,somewhat positive
157960,somewhat positive
157961,somewhat positive
157962,somewhat positive
157963,somewhat positive
157964,neuteral
157965,neuteral
157966,neuteral
157967,neuteral
157968,neuteral
157969,neuteral
157970,neuteral
157971,neuteral
157972,neuteral
157973,neuteral
157974,somewhat negative
157975,neuteral
157976,neuteral
157977,neuteral
157978,somewhat positive
157979,somewhat positive
157980,somewhat positive
157981,somewhat positive
157982,neuteral
157983,somewhat positive
157984,neuteral
157985,neuteral
157986,neuteral
157987,neuteral
157988,neuteral
157989,neuteral
157990,neuteral
157991,neuteral
157992,neuteral
157993,neuteral
157994,neuteral
157995,neuteral
157996,neuteral
157997,neuteral
157998,neuteral
157999,neuteral
158000,neuteral
158001,neuteral
158002,neuteral
158003,neuteral
158004,neuteral
158005,neuteral
158006,neuteral
158007,neuteral
158008,neuteral
158009,neuteral
158010,neuteral
158011,neuteral
158012,neuteral
158013,neuteral
158014,neuteral
158015,neuteral
158016,neuteral
158017,neuteral
158018,somewhat negative
158019,somewhat negative
158020,neuteral
158021,neuteral
158022,neuteral
158023,neuteral
158024,neuteral
158025,neuteral
158026,neuteral
158027,neuteral
158028,neuteral
158029,neuteral
158030,neuteral
158031,neuteral
158032,neuteral
158033,neuteral
158034,neuteral
158035,neuteral
158036,neuteral
158037,neuteral
158038,neuteral
158039,neuteral
158040,neuteral
158041,neuteral
158042,neuteral
158043,neuteral
158044,neuteral
158045,neuteral
158046,neuteral
158047,neuteral
158048,neuteral
158049,neuteral
158050,neuteral
158051,neuteral
158052,neuteral
158053,neuteral
158054,neuteral
158055,neuteral
158056,neuteral
158057,neuteral
158058,neuteral
158059,neuteral
158060,somewhat positive
158061,somewhat positive
158062,somewhat positive
158063,somewhat positive
158064,somewhat positive
158065,somewhat positive
158066,neuteral
158067,neuteral
158068,neuteral
158069,neuteral
158070,neuteral
158071,neuteral
158072,neuteral
158073,neuteral
158074,neuteral
158075,neuteral
158076,somewhat positive
158077,somewhat positive
158078,somewhat positive
158079,neuteral
158080,somewhat positive
158081,neuteral
158082,somewhat positive
158083,neuteral
158084,neuteral
158085,neuteral
158086,neuteral
158087,somewhat positive
158088,somewhat positive
158089,somewhat positive
158090,somewhat positive
158091,neuteral
158092,neuteral
158093,neuteral
158094,positive
158095,positive
158096,neuteral
158097,neuteral
158098,neuteral
158099,neuteral
158100,neuteral
158101,somewhat positive
158102,somewhat positive
158103,somewhat positive
158104,somewhat positive
158105,neuteral
158106,positive
158107,neuteral
158108,neuteral
158109,neuteral
158110,neuteral
158111,neuteral
158112,neuteral
158113,neuteral
158114,neuteral
158115,neuteral
158116,neuteral
158117,neuteral
158118,neuteral
158119,neuteral
158120,neuteral
158121,neuteral
158122,neuteral
158123,neuteral
158124,neuteral
158125,neuteral
158126,neuteral
158127,neuteral
158128,neuteral
158129,positive
158130,positive
158131,positive
158132,positive
158133,positive
158134,positive
158135,positive
158136,positive
158137,somewhat positive
158138,neuteral
158139,neuteral
158140,neuteral
158141,neuteral
158142,somewhat positive
158143,neuteral
158144,neuteral
158145,somewhat positive
158146,neuteral
158147,somewhat positive
158148,neuteral
158149,somewhat positive
158150,somewhat positive
158151,somewhat positive
158152,somewhat positive
158153,neuteral
158154,neuteral
158155,neuteral
158156,neuteral
158157,neuteral
158158,neuteral
158159,neuteral
158160,somewhat negative
158161,neuteral
158162,somewhat negative
158163,somewhat negative
158164,neuteral
158165,neuteral
158166,neuteral
158167,neuteral
158168,neuteral
158169,neuteral
158170,neuteral
158171,neuteral
158172,neuteral
158173,neuteral
158174,neuteral
158175,neuteral
158176,neuteral
158177,neuteral
158178,neuteral
158179,neuteral
158180,neuteral
158181,neuteral
158182,neuteral
158183,neuteral
158184,neuteral
158185,neuteral
158186,neuteral
158187,neuteral
158188,neuteral
158189,neuteral
158190,neuteral
158191,neuteral
158192,neuteral
158193,somewhat positive
158194,somewhat positive
158195,somewhat positive
158196,somewhat positive
158197,somewhat positive
158198,somewhat positive
158199,somewhat positive
158200,neuteral
158201,somewhat positive
158202,somewhat positive
158203,somewhat positive
158204,neuteral
158205,neuteral
158206,positive
158207,somewhat positive
158208,somewhat positive
158209,somewhat positive
158210,neuteral
158211,neuteral
158212,neuteral
158213,neuteral
158214,neuteral
158215,neuteral
158216,neuteral
158217,neuteral
158218,neuteral
158219,neuteral
158220,somewhat positive
158221,neuteral
158222,somewhat positive
158223,somewhat positive
158224,somewhat positive
158225,somewhat positive
158226,neuteral
158227,neuteral
158228,neuteral
158229,neuteral
158230,somewhat positive
158231,somewhat positive
158232,somewhat positive
158233,neuteral
158234,somewhat negative
158235,neuteral
158236,neuteral
158237,neuteral
158238,neuteral
158239,neuteral
158240,neuteral
158241,neuteral
158242,somewhat negative
158243,somewhat negative
158244,neuteral
158245,somewhat negative
158246,somewhat negative
158247,somewhat negative
158248,neuteral
158249,somewhat negative
158250,somewhat negative
158251,somewhat negative
158252,somewhat negative
158253,somewhat negative
158254,neuteral
158255,somewhat negative
158256,somewhat negative
158257,neuteral
158258,neuteral
158259,neuteral
158260,neuteral
158261,somewhat positive
158262,somewhat positive
158263,somewhat positive
158264,somewhat positive
158265,somewhat positive
158266,neuteral
158267,neuteral
158268,somewhat positive
158269,somewhat negative
158270,neuteral
158271,neuteral
158272,neuteral
158273,somewhat negative
158274,somewhat negative
158275,neuteral
158276,neuteral
158277,neuteral
158278,neuteral
158279,neuteral
158280,negative
158281,somewhat negative
158282,neuteral
158283,somewhat negative
158284,somewhat negative
158285,somewhat negative
158286,neuteral
158287,neuteral
158288,neuteral
158289,neuteral
158290,neuteral
158291,negative
158292,negative
158293,negative
158294,somewhat negative
158295,somewhat negative
158296,neuteral
158297,neuteral
158298,neuteral
158299,neuteral
158300,neuteral
158301,negative
158302,negative
158303,neuteral
158304,neuteral
158305,neuteral
158306,neuteral
158307,neuteral
158308,somewhat positive
158309,somewhat negative
158310,neuteral
158311,neuteral
158312,neuteral
158313,neuteral
158314,neuteral
158315,neuteral
158316,neuteral
158317,neuteral
158318,neuteral
158319,somewhat positive
158320,neuteral
158321,neuteral
158322,neuteral
158323,somewhat positive
158324,somewhat positive
158325,neuteral
158326,somewhat positive
158327,neuteral
158328,neuteral
158329,neuteral
158330,neuteral
158331,somewhat positive
158332,neuteral
158333,neuteral
158334,neuteral
158335,neuteral
158336,neuteral
158337,neuteral
158338,neuteral
158339,neuteral
158340,neuteral
158341,neuteral
158342,neuteral
158343,neuteral
158344,neuteral
158345,somewhat positive
158346,somewhat positive
158347,somewhat positive
158348,neuteral
158349,somewhat positive
158350,somewhat positive
158351,somewhat positive
158352,neuteral
158353,neuteral
158354,neuteral
158355,neuteral
158356,neuteral
158357,neuteral
158358,neuteral
158359,somewhat negative
158360,somewhat negative
158361,somewhat negative
158362,somewhat negative
158363,neuteral
158364,somewhat negative
158365,neuteral
158366,neuteral
158367,neuteral
158368,neuteral
158369,neuteral
158370,neuteral
158371,somewhat negative
158372,somewhat negative
158373,somewhat negative
158374,somewhat negative
158375,neuteral
158376,neuteral
158377,neuteral
158378,somewhat negative
158379,somewhat negative
158380,somewhat negative
158381,somewhat negative
158382,neuteral
158383,neuteral
158384,neuteral
158385,neuteral
158386,neuteral
158387,somewhat positive
158388,neuteral
158389,neuteral
158390,neuteral
158391,neuteral
158392,neuteral
158393,neuteral
158394,neuteral
158395,neuteral
158396,neuteral
158397,neuteral
158398,neuteral
158399,neuteral
158400,neuteral
158401,neuteral
158402,neuteral
158403,neuteral
158404,neuteral
158405,neuteral
158406,neuteral
158407,neuteral
158408,neuteral
158409,somewhat positive
158410,somewhat positive
158411,neuteral
158412,somewhat positive
158413,somewhat positive
158414,somewhat positive
158415,neuteral
158416,neuteral
158417,neuteral
158418,neuteral
158419,neuteral
158420,neuteral
158421,neuteral
158422,neuteral
158423,neuteral
158424,neuteral
158425,neuteral
158426,neuteral
